10gs	6.3979400086720375
184l	4.721246399047171
185l	3.537602002101044
186l	4.853871964321762
187l	3.374687549038326
188l	3.3279021420642825
1a1e	6.0
1a28	8.292429823902063
1a30	4.301029995663981
1a4k	8.0
1a4r	6.657577319177793
1a4w	5.920818753952375
1a69	5.301029995663981
1a94	7.853871964321762
1a99	5.698970004336019
1a9m	6.924453038607469
1a9q	6.167491087293763
1aaq	8.397940008672037
1add	6.7447274948966935
1adl	5.356547323513812
1ado	6.0
1afk	6.619788758288394
1afl	6.2839966563652006
1ai4	2.5044556624535517
1ai5	3.7235381958267557
1ai7	4.086186147616283
1aid	4.823908740944319
1aj7	3.869666231504994
1ajn	2.6345120151091
1ajp	2.2328441339178196
1ajq	4.309803919971486
1ajv	7.718966632752273
1ajx	7.913640169325252
1alw	6.522878745280337
1amk	4.301029995663981
1amw	4.5376020021010435
1apv	9.0
1atl	6.2839966563652006
1atr	6.958607314841775
1avn	3.9030899869919438
1ax0	3.1272611725273314
1azm	6.096910013008056
1b05	7.1249387366083
1b0h	6.698970004336019
1b1h	7.031517051446065
1b2h	4.5376020021010435
1b32	7.102372908709558
1b38	6.595166283380062
1b3f	6.886056647693163
1b3g	6.698970004336019
1b3h	6.2076083105017466
1b3l	5.886056647693163
1b40	7.275724130399211
1b46	5.2839966563652006
1b4h	5.46344155742847
1b4z	5.229147988357856
1b51	7.366531544420414
1b52	7.119186407719209
1b55	7.3979400086720375
1b57	8.0
1b58	6.585026652029182
1b5h	6.013228265733755
1b5i	7.045757490560675
1b5j	7.431798275933005
1b6h	7.823908740944319
1b6j	7.920818753952375
1b6k	8.744727494896694
1b6l	8.301029995663981
1b7h	8.022276394711152
1b8n	10.522878745280337
1b8o	10.638272163982407
1b8y	7.853871964321762
1b9j	5.958607314841775
1bai	7.698970004336019
1bcd	8.698970004336019
1bcu	3.275724130399211
1bdq	6.337242168318426
1bgq	8.568636235841012
1bhf	4.376750709602099
1bhx	6.838631997765025
1bju	4.795880017344075
1bjv	5.537602002101044
1bm7	7.522878745280337
1bma	4.585026652029182
1bn1	9.337242168318426
1bn3	9.886056647693163
1bn4	9.309803919971486
1bnn	10.0
1bnq	9.494850021680094
1bnt	9.795880017344075
1bnu	9.698970004336019
1bnv	8.769551078621726
1bnw	9.080921907623926
1bp0	5.3979400086720375
1bq4	5.221848749616356
1br6	3.2218487496163566
1bty	4.735182176990463
1bv7	10.301029995663981
1bv9	9.958607314841775
1bwa	8.602059991327963
1bwb	8.42021640338319
1bxo	10.0
1bxq	7.376750709602099
1bxr	3.3979400086720375
1bzc	4.920818753952375
1bzj	4.657577319177793
1bzy	8.337242168318426
1c1r	7.628932137728264
1c1u	8.2518119729938
1c1v	7.638272163982407
1c3x	3.677780705266081
1c4u	10.366531544420413
1c5c	6.958607314841775
1c5n	4.698970004336019
1c5o	3.494850021680094
1c5p	4.6777807052660805
1c5q	6.356547323513813
1c5s	6.0
1c5t	4.096910013008056
1c5x	6.6777807052660805
1c5y	4.200659450546418
1c70	10.301029995663981
1c83	4.853871964321762
1c84	5.00436480540245
1c86	4.698970004336019
1c87	4.200659450546418
1c88	5.292429823902063
1cbx	6.346787486224656
1ceb	6.0
1cet	2.886056647693163
1cgl	6.8696662315049934
1ciz	7.443697499232712
1cnw	7.721246399047171
1cnx	7.366531544420414
1cny	7.853871964321762
1cps	6.657577319177793
1ctt	4.522878745280337
1ctu	11.920818753952375
1d09	7.568636235841013
1d2e	6.0
1d3d	9.09151498112135
1d3p	7.3872161432802645
1d4h	10.0
1d4i	8.853871964321762
1d4j	8.356547323513812
1d4k	9.221848749616356
1d4l	8.769551078621726
1d4p	6.301029995663981
1d4y	11.096910013008056
1d6v	6.173925197299173
1d6w	5.958607314841775
1d7i	3.6020599913279625
1d7j	3.3010299956639813
1d9i	9.10790539730952
1dar	4.958607314841775
1det	4.301029995663981
1df8	9.698970004336019
1dgm	5.050609993355088
1dhi	7.259637310505756
1dhj	6.55129368009492
1dif	10.657577319177793
1dl7	6.494850021680094
1dmp	9.55284196865778
1dqn	8.0
1drj	7.3979400086720375
1drk	6.823908740944319
1drv	6.537602002101044
1dud	4.823908740944319
1duv	11.795880017344075
1dy4	4.356547323513813
1dzk	6.096910013008056
1e1v	4.920818753952375
1e1x	5.886056647693163
1e2k	4.943095148663527
1e2l	4.288192770958809
1e3g	9.00436480540245
1e3v	4.33970383972927
1e4h	8.4089353929735
1e5j	4.0
1e66	9.886056647693163
1e6q	3.154901959985743
1e6s	3.2218487496163566
1eb2	6.008773924307505
1ebw	9.045757490560675
1eby	9.698970004336019
1ebz	9.397940008672037
1ec0	8.494850021680094
1ec1	8.920818753952375
1ec2	10.0
1ec3	9.036212172654444
1ec9	3.0969100130080562
1ecq	3.0
1ecv	4.853871964321762
1efy	8.221848749616356
1egh	5.698970004336019
1ejn	5.619788758288394
1ela	6.356547323513813
1elb	7.154901959985743
1elc	6.657577319177793
1eld	6.698970004336019
1ele	6.853871964321762
1elr	4.958607314841775
1enu	5.080921907623926
1eoc	6.045757490560675
1epo	7.958607314841775
1erb	8.096910013008056
1ew8	2.2596373105057563
1ew9	3.2218487496163566
1ex8	6.327902142064283
1ez9	5.096910013008056
1ezq	9.045757490560675
1f0r	7.657577319177793
1f0s	7.7447274948966935
1f0t	6.0
1f0u	7.161150909262744
1f3e	6.698970004336019
1f4e	2.958607314841775
1f4f	4.619788758288394
1f4g	6.481486060122113
1f4x	5.585026652029182
1f57	5.638272163982407
1f5k	3.744727494896694
1f5l	5.275724130399211
1f73	2.3872161432802645
1f74	3.0457574905606752
1f8b	5.3979400086720375
1f8c	7.3979400086720375
1f8d	3.3979400086720375
1f8e	4.823908740944319
1fao	7.366531544420414
1fch	7.154901959985743
1fcx	7.1938200260161125
1fcy	8.522878745280337
1fcz	9.221848749616356
1fd0	8.397940008672037
1fh7	5.236572006437063
1fh8	6.886056647693163
1fh9	6.431798275933005
1fhd	6.823908740944319
1fiv	6.585026652029182
1fjs	9.958607314841775
1fkb	9.698970004336019
1fkf	9.397940008672037
1fkg	8.0
1fkh	8.154901959985743
1fki	7.0
1fkn	8.795880017344075
1fkw	5.045757490560675
1fl3	6.795880017344075
1flr	10.0
1fm9	9.0
1fo0	5.585026652029182
1fpc	7.0
1fq5	8.397940008672037
1ft7	5.180456064458132
1ftm	7.605548319173784
1fv0	5.928117992693875
1fzj	8.096910013008056
1fzk	8.397940008672037
1fzm	7.698970004336019
1fzo	7.886056647693163
1fzq	7.619788758288394
1g1d	9.443697499232712
1g2k	7.958607314841775
1g2l	7.2441251443275085
1g2o	10.55284196865778
1g30	6.853871964321762
1g32	6.107905397309519
1g35	8.136677139879543
1g36	7.173925197299173
1g3d	5.552841968657781
1g3e	5.376750709602099
1g45	8.638272163982407
1g46	8.795880017344075
1g48	8.4089353929735
1g4o	8.2518119729938
1g52	9.537602002101044
1g53	9.040958607678906
1g54	8.823908740944319
1g74	6.522878745280337
1g7f	5.468521082957745
1g7g	6.6020599913279625
1g7q	6.05700040663396
1g7v	6.3979400086720375
1g85	5.481486060122113
1g98	5.698970004336019
1gaf	8.0
1gai	8.0
1gar	10.0
1gfy	5.079876673709276
1ghv	4.346787486224656
1ghw	4.200659450546418
1ghy	8.096910013008056
1ghz	4.795880017344075
1gi1	5.468521082957745
1gi4	7.187086643357144
1gi7	4.508638306165727
1gj6	7.0
1gjc	6.346787486224656
1gnm	6.251811972993799
1gnn	5.6777807052660805
1gno	7.698970004336019
1gpk	5.366531544420414
1gpn	6.476253533188435
1grp	3.7235381958267557
1gvw	6.958607314841775
1gvx	7.221848749616356
1gwv	2.571865205971211
1gx8	6.366531544420414
1gyx	2.4814860601221125
1gyy	3.638272163982407
1h0a	5.443697499232713
1h1s	8.221848749616356
1h22	9.096910013008056
1h23	8.346787486224656
1h2k	2.9208187539523753
1h2t	7.886056647693163
1h46	3.5686362358410126
1h4w	4.657577319177793
1h5v	3.9318141382538383
1h6h	5.301029995663981
1hbv	6.366531544420414
1hdq	5.823908740944319
1hee	5.337242168318426
1hfs	8.698970004336019
1hi3	4.1938200260161125
1hi4	4.494850021680094
1hi5	4.036212172654444
1hih	8.045757490560675
1hii	7.275724130399211
1hk4	5.309803919971486
1hlk	5.0
1hmr	6.552841968657781
1hms	6.366531544420414
1hmt	5.785156151952302
1hn4	3.8239087409443187
1hos	8.55284196865778
1hp5	6.552841968657781
1hpo	9.221848749616356
1hps	9.221848749616356
1hpv	9.221848749616356
1hpx	11.259637310505756
1hsh	9.42021640338319
1hsl	7.1938200260161125
1hvh	7.958607314841775
1hvi	10.920818753952375
1hvj	11.397940008672037
1hvk	10.958607314841775
1hvl	9.950781977329818
1hvr	9.508638306165727
1hvs	10.301029995663981
1hwr	8.327902142064282
1hxb	9.920818753952375
1hxw	10.823908740944319
1hyo	4.071604147743286
1i1e	5.026872146400302
1i2s	3.309803919971486
1i37	9.568636235841012
1i5r	8.522878745280337
1i7z	6.3979400086720375
1i9n	8.657577319177793
1i9p	8.4089353929735
1ie9	10.187086643357144
1if7	10.522878745280337
1if8	9.638272163982407
1igb	6.3979400086720375
1igj	10.0
1ii5	6.619788758288394
1iih	2.886056647693163
1iiq	7.481486060122112
1ik4	7.4089353929735005
1ikt	3.3979400086720375
1ivp	7.522878745280337
1iy7	6.1938200260161125
1izh	7.698970004336019
1izi	6.585026652029182
1j01	6.468521082957745
1j14	4.492144128304169
1j16	3.844663962534938
1j17	5.218244625347531
1j36	7.7447274948966935
1j37	8.958607314841775
1j4r	7.721246399047171
1jak	5.568636235841013
1jao	5.920818753952375
1jaq	4.481486060122113
1jcx	5.154901959985743
1jet	7.251811972993799
1jeu	6.823908740944319
1jev	6.886056647693163
1jgl	8.698970004336019
1jlr	3.332547047110046
1jmf	5.769551078621726
1jmg	6.070581074285707
1jn4	4.94692155651658
1jq8	5.995678626217358
1jqy	4.920818753952375
1jsv	5.698970004336019
1jvu	5.154901959985743
1jyq	8.698970004336019
1jys	3.5228787452803374
1jzs	6.6020599913279625
1k1i	6.578396073130169
1k1j	7.552841968657781
1k1l	6.903089986991944
1k1m	7.3979400086720375
1k1n	6.815308569182402
1k1o	6.170696227168975
1k1y	3.2218487496163566
1k21	8.3767507096021
1k22	8.397940008672037
1k27	9.0
1k4g	5.853871964321762
1k4h	5.113509274827518
1k6c	7.481486060122112
1k6p	7.356547323513812
1k6t	7.619788758288394
1k6v	6.920818753952375
1k9s	6.522878745280337
1kav	5.823908740944319
1kc7	5.522878745280337
1kdk	9.045757490560675
1kel	7.2839966563652006
1kjr	6.055517327849832
1km3	4.906578314837765
1kmy	5.096910013008056
1koj	6.698970004336019
1kpm	5.798602875679548
1ksn	9.397940008672037
1kug	3.795880017344075
1kui	3.7721132953863266
1kuk	3.906578314837765
1kv1	5.935542010773082
1kv5	4.221848749616356
1kyv	5.920818753952375
1kzk	10.387216143280265
1kzn	8.920818753952375
1l83	3.3979400086720375
1l8g	6.221848749616356
1laf	7.853871964321762
1lag	6.301029995663981
1lah	7.522878745280337
1lan	7.221848749616356
1lbf	7.853871964321762
1lbk	3.175223537524454
1lcp	6.638272163982407
1lee	7.7447274948966935
1lf2	7.522878745280337
1lgt	6.096910013008056
1lgw	4.0
1lhu	8.829738284605043
1li2	4.040958607678906
1li3	4.251811972993799
1li6	3.795880017344075
1lke	7.519993057042849
1lkk	6.853871964321762
1lkl	5.8124792791635365
1lnm	8.698970004336019
1loq	3.6989700043360187
1lpg	7.086186147616283
1lpk	7.552841968657781
1lpz	7.6020599913279625
1lrh	6.823908740944319
1lst	7.853871964321762
1lvu	5.318758762624412
1lyb	11.42021640338319
1lyx	4.5376020021010435
1lzq	8.387216143280265
1m0b	8.8153085691824
1m0n	2.221848749616356
1m0o	2.309803919971486
1m0q	3.886056647693163
1m1b	4.657577319177793
1m2p	6.107905397309519
1m2q	6.096910013008056
1m2r	6.455931955649724
1m2x	4.154901959985743
1m48	5.086186147616283
1m4h	9.522878745280337
1m5w	4.267606240177032
1m7d	6.229147988357856
1m7i	5.3979400086720375
1m7y	10.958607314841775
1m83	3.3979400086720375
1mai	6.6777807052660805
1mes	7.698970004336019
1met	9.397940008672037
1mfa	5.040958607678906
1mfd	5.309803919971486
1mfi	5.585026652029182
1mh5	9.214670164989233
1mjj	8.73754891026957
1mmq	7.522878745280337
1mmr	5.3979400086720375
1moq	3.4559319556497243
1mq5	9.0
1mq6	11.154901959985743
1mrn	4.522878745280337
1mrs	3.958607314841775
1mrw	9.698970004336019
1mrx	7.259637310505756
1msm	10.481486060122112
1msn	9.09151498112135
1mtr	8.397940008672037
1mu6	8.3767507096021
1mu8	9.0
1mue	8.638272163982407
1my4	6.978810700930062
1n0s	7.453457336521869
1n1m	5.698970004336019
1n3i	8.886056647693163
1n46	10.522878745280337
1n4h	6.552841968657781
1n4k	10.045757490560675
1n51	4.853871964321762
1n5r	5.657577319177793
1nc1	6.1249387366083
1nc3	5.0
1ndv	5.920818753952375
1ndw	5.229147988357856
1ndy	6.167491087293763
1ndz	8.113509274827518
1nf8	7.823908740944319
1nfu	7.7447274948966935
1nfw	8.958607314841775
1nfx	8.522878745280337
1nfy	8.886056647693163
1nh0	9.744727494896694
1nhu	5.657577319177793
1nhz	6.075720713938118
1nja	6.309803919971486
1njc	5.552841968657781
1njd	5.568636235841013
1nje	3.7958800173440754
1njs	7.823908740944319
1nki	6.698970004336019
1nl9	5.958607314841775
1nli	3.5850266520291822
1nm6	10.045757490560675
